epoch,average,_0,_1,_2,_3,_4,_5,_12,_13,_14,_15,_23,_24,_25,_34,_35,_45,_123,_124,_125,_134,_135,_145,_234,_235,_245,_345,_1234,_1235,_1245,_1345,_2345
69,419.5814,421.4839,418.7029,418.0162,418.5535,418.1608,418.7036,418.8571,420.0428,419.0233,418.563,418.903,417.5183,418.6216,420.3116,421.6707,421.2018,417.222,418.2701,417.9519,422.8913,419.9337,419.9848,419.8233,419.143,419.0141,421.5434,422.6285,420.416,420.5044,420.4182,418.9432
70,425.6748,427.7039,424.7592,423.9261,424.6812,424.2944,424.7699,424.8338,426.2322,425.3811,424.6476,425.0001,423.7916,424.7614,426.2763,427.7711,427.1613,423.3101,424.1983,423.9356,429.079,426.0335,426.0499,425.7809,425.1069,424.9676,427.7276,428.9565,426.6077,426.6958,426.5294,424.9484
71,431.7634,433.6847,430.8537,430.089,430.6123,430.6034,430.7113,430.9814,432.21,431.3159,430.8257,431.1891,429.7756,430.7571,432.4515,434.0751,433.2023,429.2358,430.2629,430.1151,435.1135,432.1414,432.2564,432.0021,431.3111,431.0507,433.7262,434.9472,432.6269,432.7223,432.6502,431.1667
72,437.8254,439.6783,436.8217,436.2651,436.7573,436.5468,436.9265,437.02,438.2565,437.4431,436.7802,437.3562,435.8716,436.6893,438.4884,440.4072,439.3159,435.3718,436.3757,436.1031,441.1352,438.0971,438.2287,437.946,437.3509,437.1271,439.9606,441.12,438.637,438.7845,438.6097,437.1173
73,443.9222,445.8291,442.9906,442.3379,442.763,442.5609,442.8673,443.0261,444.3989,443.4808,442.9596,443.2786,442.0468,442.8764,444.5105,446.428,445.2322,441.3678,442.2996,442.452,447.327,444.4026,444.4002,444.0217,443.3807,443.0926,446.0264,447.3108,444.81,445.0105,444.8532,443.2452
74,449.979,451.7529,448.9417,448.5717,448.7837,448.7217,448.9156,449.1814,450.3397,449.4521,449.0387,449.3615,448.0119,448.7979,450.705,452.5367,451.3861,447.3751,448.4387,448.5502,453.3095,450.3719,450.4619,450.1643,449.5643,449.3378,452.0445,453.2855,450.7664,450.9755,450.8553,449.3507
75,456.0438,457.8689,454.9618,454.5,454.9345,454.6593,454.9991,455.1262,456.4699,455.6411,455.0291,455.4153,454.2193,454.9127,456.6737,458.7548,457.3906,453.5079,454.391,454.4886,459.4724,456.4183,456.4492,456.1186,455.4958,455.2727,458.2811,459.5771,456.9512,457.1096,456.9353,455.333
76,462.115,463.8708,461.0991,460.6501,460.8478,460.7686,460.95,461.287,462.5097,461.5893,461.1995,461.3306,460.1559,460.9968,462.8144,464.7632,463.3712,459.4357,460.3874,460.6249,465.558,462.5875,462.7261,462.3065,461.6422,461.3241,464.2637,465.5675,463.0329,463.2113,463.0855,461.6079
77,468.1662,469.8419,467.0191,466.6727,466.9683,466.7919,467.1396,467.358,468.4754,467.6547,467.121,467.496,466.1645,466.9264,468.8845,471.1396,469.4977,465.5114,466.5263,466.6515,471.5427,468.5466,468.6945,468.3177,467.724,467.468,470.4805,471.6762,469.0571,469.1811,469.0714,467.5505
78,474.2426,476.0073,473.1822,472.6407,472.9902,472.7836,473.1545,473.3207,474.6602,473.762,473.1914,473.4171,472.2641,473.1492,474.8605,477.1507,475.4593,471.5433,472.4502,472.6403,477.7904,474.7397,474.8006,474.3279,473.6975,473.4235,476.5719,477.8544,475.3027,475.4332,475.301,473.6505
79,480.3155,481.9154,479.2249,478.8301,478.9449,478.9749,479.2514,479.5802,480.5947,479.6932,479.2827,479.4456,478.2114,479.1084,481.0786,483.3067,481.5405,477.4636,478.5724,479.0728,483.7687,480.7716,480.9012,480.5293,479.9023,479.6301,482.5896,483.8373,481.2679,481.401,481.3245,479.7641
80,486.4014,487.9939,485.2105,484.7982,485.1504,484.9012,485.7942,485.5657,486.6902,485.9176,485.462,485.5379,484.3594,485.1819,487.0494,489.6067,487.57,483.6395,484.5791,485.0479,489.9183,486.8076,486.864,486.4475,485.836,485.6178,488.8784,490.0404,487.4489,487.466,487.3455,485.7182
81,492.4794,494.0727,491.3745,490.91,491.0579,490.9806,491.7976,491.643,492.8007,491.8408,491.6603,491.4676,490.3675,491.3056,493.1666,495.6014,493.4984,489.5702,490.5376,491.2205,496.0559,493.0072,493.1047,492.6121,491.94,491.6411,494.8709,496.0862,493.5867,493.5887,493.5677,491.9273
82,498.5273,499.9801,497.3013,496.9774,497.237,497.0411,497.7804,497.779,498.7475,497.8866,497.5752,497.5989,496.3582,497.2429,499.3212,501.7677,499.6701,495.7534,496.7234,497.2905,502.046,498.9679,499.0981,498.67,498.0195,497.8436,501.0245,502.1201,499.5545,499.5306,499.5194,497.919
83,504.6349,506.1646,503.4078,502.8916,503.7981,503.0288,503.9332,503.7475,504.9659,504.0068,503.6115,503.5721,502.5231,503.3846,505.2726,507.9041,505.5936,502.1885,502.6426,503.3018,508.2625,505.0945,505.1939,504.6539,503.9719,503.7957,507.1489,508.3777,505.8062,505.7568,505.659,504.0232
84,510.728,512.3494,509.4958,509.0978,509.8324,509.2543,509.8677,510.2911,510.9143,509.9622,509.713,509.5589,508.7221,509.383,511.487,513.9111,511.6479,508.1081,508.7052,509.5261,514.2076,511.1885,511.3696,510.8767,510.1808,509.9566,513.1164,514.3684,511.7768,511.7352,511.7489,510.2151
