epoch,average,_0,_1,_2,_3,_4,_5,_12,_13,_14,_15,_23,_24,_25,_34,_35,_45,_123,_124,_125,_134,_135,_145,_234,_235,_245,_345,_1234,_1235,_1245,_1345,_2345
87,587.6296,584.0702,583.1679,582.7545,582.3224,590.7316,598.2098,598.4874,599.312,598.0478,599.0467,598.3012,597.6675,592.1202,587.3151,586.5566,586.514,584.5293,587.8514,582.5348,583.7859,585.7872,582.2617,580.6688,580.0095,574.7576,580.3989,584.1731,586.6257,586.1769,586.1325,586.1995
88,594.3856,590.8185,589.8801,589.3517,589.0703,597.5771,605.0079,605.442,606.3575,604.9867,605.9856,605.2188,604.5797,598.7427,593.9642,593.2636,593.1665,591.2366,594.691,589.2019,590.4512,592.5547,588.8459,587.3219,586.792,581.3592,587.068,590.9939,593.4037,592.8929,592.8301,592.8967
89,601.1496,597.4016,596.5283,596.1043,595.7417,604.5243,611.9857,612.2255,613.1701,611.763,612.752,612.0622,611.5548,605.6034,600.8766,600.1098,600.0137,598.0416,601.475,596.0099,597.2176,599.2743,595.652,593.9597,593.3714,588.1272,593.6592,597.6558,600.0308,599.5471,599.5488,599.65
90,607.894,604.2124,603.2448,602.7002,602.5003,611.3659,618.7867,619.1622,620.1232,618.701,619.6755,618.9829,618.4179,612.2207,607.4866,606.6818,606.6019,604.6689,608.1793,602.6022,603.7975,605.9945,602.2156,600.6981,600.0344,594.6705,600.459,604.5498,606.9267,606.3914,606.2941,606.3671
91,614.677,611.0019,609.9315,609.4938,609.1699,618.3522,625.7672,625.9398,626.9479,625.4916,626.4383,625.8465,625.6089,619.0368,614.3141,613.5149,613.4436,611.6059,615.0204,609.4921,610.6203,612.8083,608.9723,607.2375,606.7512,601.4954,607.0548,611.1883,613.5512,613.0034,612.8922,612.9962
92,621.4319,617.7744,616.6253,616.0844,615.8879,625.1994,632.5863,632.8864,633.8786,632.4386,633.402,632.6807,632.6881,625.7095,620.9686,620.1502,620.0367,618.2537,621.6797,616.0811,617.2028,619.4202,615.5661,614.0658,613.3326,608.0706,613.8545,618.0553,620.3434,619.842,619.7562,619.8686
93,628.1832,624.4009,623.2906,622.837,622.5423,632.1202,639.5352,639.6497,640.6844,639.2683,640.1733,639.5436,639.7079,632.3947,627.7733,626.8839,626.7952,625.0781,628.5963,622.8883,623.979,626.2611,622.2414,620.6086,620.1242,614.7376,620.4649,624.7815,627.0243,626.4497,626.3604,626.4842
94,634.9568,631.2041,630.0009,629.4204,629.2666,638.9466,646.3618,646.6277,647.6845,646.2071,647.0906,646.433,646.6598,639.171,634.5926,633.662,633.58,631.7741,635.2835,629.5772,630.6765,632.8658,628.9617,627.2975,626.6703,621.4229,627.1784,631.5502,633.767,633.2482,633.1672,633.3106
95,641.7015,637.8119,636.7044,636.2108,635.9225,645.845,653.3063,653.4474,654.5201,653.0168,653.8531,653.3248,653.6364,645.7927,641.2756,640.3195,640.232,638.522,642.1376,636.2758,637.3476,639.6542,635.5192,633.9678,633.4811,628.0243,633.8628,638.3648,640.5521,639.9769,639.8863,639.9562
96,648.4848,644.6321,643.4216,642.764,642.6857,652.7526,660.1372,660.3845,661.5724,659.9398,660.9199,660.1639,660.5627,652.6209,648.2112,647.1887,647.0592,645.319,648.8478,643.0662,644.1065,646.3527,642.3292,640.5906,640.0574,634.7836,640.4482,645.0075,647.2027,646.6606,646.5966,646.6452
97,655.2324,651.2649,650.1175,649.5254,649.3271,659.662,667.0371,667.1894,668.6313,666.7909,667.7716,667.0565,667.6042,659.2303,654.8657,653.84,653.6708,651.9167,655.5324,649.6764,650.6658,653.0269,648.8978,647.351,646.73,641.3424,647.2182,651.8853,654.1016,653.4918,653.4071,653.3768
98,662.0599,659.3608,656.8347,656.1229,656.0389,666.5381,673.877,674.1768,675.6722,673.7153,674.7059,673.9112,674.5186,666.0313,661.7468,660.6944,660.522,658.7739,662.3623,656.5641,657.5153,659.834,655.6149,653.9044,653.411,648.1188,653.7887,658.5252,660.7714,660.182,660.0296,659.9956
99,668.8405,667.0326,663.5218,662.9372,662.6483,673.443,680.7611,680.964,682.5016,680.6036,681.514,680.8249,681.4343,672.7303,668.4376,667.3536,667.1333,665.3927,669.0131,663.1576,664.0855,666.4437,662.2467,660.7279,660.0316,654.7172,660.6062,665.3576,667.6426,667.0794,666.8777,666.834
100,675.6056,673.8316,670.2181,669.5167,669.3745,680.3519,687.6135,687.9233,689.5648,687.4802,688.4555,687.6805,688.2435,679.4525,675.2264,674.1108,673.9258,672.2457,675.9206,669.9598,670.8641,673.291,668.8813,667.2769,666.8176,661.3715,667.1906,672.0299,674.344,673.7011,673.4874,673.4238
