epoch,average,_0,_1,_2,_3,_4,_5,_12,_13,_14,_15,_23,_24,_25,_34,_35,_45,_123,_124,_125,_134,_135,_145,_234,_235,_245,_345,_1234,_1235,_1245,_1345,_2345
87,592.044,597.8305,599.2497,597.4165,597.0456,599.9867,599.1463,598.7764,596.2611,597.0816,596.5714,597.5413,597.7217,587.845,584.8328,583.5002,585.0048,584.5157,583.6845,583.3578,584.6464,584.4185,585.0602,584.4184,585.2419,604.2003,596.1335,593.1856,591.9148,591.5097,590.8944,594.3705
88,598.823,604.7863,606.0078,604.3574,603.9617,606.7771,605.997,605.6982,603.0409,603.9506,603.4756,604.2896,604.6199,594.6663,591.4675,590.1112,591.8103,591.1564,590.3657,589.9512,591.2674,591.2601,591.6606,591.0196,591.9241,611.0867,602.8485,600.0026,598.6461,598.4605,597.632,601.2151
89,605.6384,611.5583,612.9985,611.2409,610.7365,613.7183,612.9386,612.5349,609.9827,610.7951,610.308,611.2426,611.4188,601.2968,598.2572,596.8961,598.4202,597.9817,597.0809,596.744,598.0115,597.9048,598.4923,597.8011,598.6404,617.9819,609.6931,606.8716,605.5363,605.1015,604.5429,608.0615
90,612.4312,618.4887,619.8192,618.1201,617.6782,620.544,619.8281,619.4443,616.75,617.6577,617.5107,618.0066,618.3018,608.1168,604.9083,603.4811,605.2679,604.5777,603.7854,603.3995,604.6369,604.7008,605.0941,604.3733,605.3718,624.7633,616.5753,613.5783,612.3543,612.0102,611.2162,615.0062
91,619.2608,625.2687,626.7518,624.9548,624.4621,627.4954,626.7693,626.2823,623.6933,624.4946,624.5039,624.9256,625.1314,614.7211,611.972,610.2955,612.1138,611.3676,610.4957,610.2305,611.3623,611.326,611.8974,611.1643,612.1261,631.7379,623.288,620.561,619.1009,618.6854,618.1783,621.728
92,626.0615,632.2097,633.5391,631.8448,631.3747,634.298,633.7839,633.2152,630.464,631.3589,631.397,631.6851,632.029,621.507,619.0163,616.9134,618.91,617.9873,617.1455,616.8747,617.9731,618.1156,618.5184,617.7862,618.8476,638.4703,630.2719,627.2191,626.0058,625.4895,624.8749,628.7805
93,632.8756,639.0085,640.5567,638.6809,638.1594,641.3096,640.7109,640.0559,637.3903,638.2737,638.2811,638.5796,638.8412,628.1428,625.6449,623.694,625.5157,624.7574,624.1124,623.7152,624.6992,624.7297,625.3657,624.536,625.5979,645.4585,636.9742,634.1178,632.6593,632.3073,631.7323,635.5354
94,639.6744,645.9873,647.4267,645.5679,645.1038,648.1813,647.4888,647.001,644.1518,645.1097,645.1254,645.3495,645.7943,634.95,632.5018,630.2778,632.3343,631.3442,630.7676,630.3427,631.299,631.6017,632.013,631.1596,632.3015,652.2193,643.9189,640.8561,639.6179,639.007,638.6163,642.4889
95,646.4957,652.767,654.7175,652.4421,651.882,655.2229,654.4534,653.8072,651.1535,651.9634,651.9788,652.2447,652.5503,641.5593,639.1733,637.0599,638.9501,638.1121,637.482,637.2106,638.0978,638.2329,638.8884,637.9748,639.0775,659.0832,650.6957,647.6769,646.3146,645.9061,645.372,649.3172
96,653.2827,659.7065,661.5096,659.3023,658.8063,662.0987,661.2249,660.7375,657.9367,658.7737,658.8626,659.012,659.5122,648.3596,645.9749,643.6541,645.7775,644.7724,644.1151,643.8744,644.7631,645.0756,645.4775,644.5549,645.7959,665.9351,657.5029,654.5244,653.1508,652.5294,652.312,656.1323
97,660.0925,666.4929,668.5365,666.1756,665.5903,669.0655,668.1589,667.506,664.871,665.6574,665.6779,665.9641,666.2534,655.0178,652.6724,650.4666,652.4031,651.5883,650.8752,650.721,651.5463,651.6814,652.2553,651.3296,652.5957,672.6637,664.4214,661.2038,659.9593,659.4298,659.0016,663.0861
98,666.8928,673.4516,675.3385,673.0149,672.6178,675.9793,674.9418,674.6313,671.6374,672.4999,672.5543,672.7364,673.1666,661.8188,659.5034,657.0993,659.247,658.2116,657.4744,657.3543,658.1658,658.4982,658.8781,657.9285,659.318,679.6552,671.1058,668.1477,666.7083,666.1439,666.0332,669.8144
99,673.727,680.2214,682.3168,679.8611,679.3888,682.9598,681.9079,681.4281,678.5773,679.4566,679.3716,679.7034,679.9094,668.435,666.1893,663.9224,665.8499,664.9883,664.2575,664.2332,665.2805,665.1192,665.6683,664.692,666.354,686.3552,678.1399,674.802,673.6066,672.9328,672.7886,676.8196
100,680.5165,687.1579,689.1332,686.7242,686.3291,689.8641,688.6775,688.3171,685.3546,686.3082,686.2712,686.5063,686.9789,675.2264,673.0052,670.5617,672.6449,671.6726,670.8558,670.9583,671.8631,671.9433,672.2742,671.2671,673.0881,693.3117,684.8191,681.6851,680.2719,679.7455,679.6423,683.5522
